open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-04-27 03:00:00,0.6943,0.7004,0.694,0.6983,7560024.0,2024-04-27 03:59:59.999,5272674.55810,16724,3646906,2543470.85710,0
2024-04-27 04:00:00,0.6983,0.7017,0.6973,0.7005,7297105.0,2024-04-27 04:59:59.999,5105781.58340,14002,3397208,2377054.90470,0
2024-04-27 05:00:00,0.7005,0.7011,0.6953,0.6987,6688186.0,2024-04-27 05:59:59.999,4665799.33590,13090,3264440,2277721.28300,0
2024-04-27 06:00:00,0.6987,0.7019,0.6963,0.6983,7302751.0,2024-04-27 06:59:59.999,5105660.23330,14346,3694347,2583427.02020,0
2024-04-27 07:00:00,0.6983,0.7005,0.6944,0.6948,5846782.0,2024-04-27 07:59:59.999,4077131.53590,11692,2373161,1655550.04250,0
2024-04-27 08:00:00,0.6948,0.696,0.6927,0.6955,6373377.0,2024-04-27 08:59:59.999,4425693.62360,13073,3029805,2103870.95170,0
2024-04-27 09:00:00,0.6955,0.6987,0.6928,0.6963,4993907.0,2024-04-27 09:59:59.999,3474652.15430,11368,2319538,1613894.75200,0
2024-04-27 10:00:00,0.6963,0.6971,0.6904,0.6908,7420220.0,2024-04-27 10:59:59.999,5143311.47230,14273,3498894,2425030.45970,0
2024-04-27 11:00:00,0.6909,0.6959,0.6878,0.6932,10137899.0,2024-04-27 11:59:59.999,7017316.06260,17730,4968684,3439795.48830,0
2024-04-27 12:00:00,0.6932,0.6991,0.6916,0.6973,9146906.0,2024-04-27 12:59:59.999,6367802.59700,16334,4553380,3169707.12680,0
2024-04-27 13:00:00,0.6972,0.7009,0.6958,0.7005,7204027.0,2024-04-27 13:59:59.999,5031334.94830,13131,3560301,2486805.81900,0
2024-04-27 14:00:00,0.7005,0.7056,0.6982,0.7012,13434815.0,2024-04-27 14:59:59.999,9430853.52170,23718,6454818,4533145.88840,0
2024-04-27 15:00:00,0.7012,0.7038,0.6973,0.6992,9913519.0,2024-04-27 15:59:59.999,6943618.66990,14308,4514299,3162651.58500,0
2024-04-27 16:00:00,0.6991,0.7022,0.6971,0.6995,9005539.0,2024-04-27 16:59:59.999,6300458.32210,15586,4740469,3316914.95600,0
2024-04-27 17:00:00,0.6995,0.7298,0.6995,0.7281,26538002.0,2024-04-27 17:59:59.999,18985890.48770,42793,14631468,10473744.85710,0
2024-04-27 18:00:00,0.728,0.7361,0.7164,0.7255,42225285.0,2024-04-27 18:59:59.999,30665976.14040,59737,21003515,15254249.96750,0
2024-04-27 19:00:00,0.7255,0.7284,0.7206,0.7284,15077867.0,2024-04-27 19:59:59.999,10908716.72350,23582,7236496,5236014.38840,0
2024-04-27 20:00:00,0.7284,0.7313,0.7233,0.7293,15355309.0,2024-04-27 20:59:59.999,11183566.02980,23965,7602649,5538051.83120,0
2024-04-27 21:00:00,0.7293,0.7339,0.7268,0.7326,7398818.0,2024-04-27 21:59:59.999,5401569.13500,16879,3729176,2722509.09370,0
2024-04-27 22:00:00,0.7325,0.7341,0.7279,0.7309,13037215.0,2024-04-27 22:59:59.999,9528180.12780,21209,6815211,4980340.77200,0
2024-04-27 23:00:00,0.7309,0.7342,0.7295,0.7327,10998807.0,2024-04-27 23:59:59.999,8052720.89180,18034,5632294,4123511.40690,0
2024-04-28 00:00:00,0.7327,0.7373,0.7318,0.7362,14679529.0,2024-04-28 00:59:59.999,10776811.62850,26559,7360297,5403841.54330,0
2024-04-28 01:00:00,0.7361,0.7394,0.7317,0.7377,9527877.0,2024-04-28 01:59:59.999,7015421.07630,20089,5002425,3684084.26300,0
2024-04-28 02:00:00,0.7378,0.7489,0.7368,0.7471,11752755.0,2024-04-28 02:59:59.999,8728735.98040,25791,6342474,4711020.27090,0
2024-04-28 03:00:00,0.7471,0.7494,0.7449,0.7453,10466000.0,2024-04-28 03:59:59.999,7818432.89600,22858,4879975,3646076.56840,0
2024-04-28 04:00:00,0.7453,0.7463,0.7417,0.7426,7290676.0,2024-04-28 04:59:59.999,5419474.61700,18538,2837730,2109575.18570,0
2024-04-28 05:00:00,0.7427,0.7439,0.7403,0.7414,5828003.0,2024-04-28 05:59:59.999,4322370.94890,15004,2475484,1836166.70740,0
2024-04-28 06:00:00,0.7414,0.7435,0.7385,0.741,13182672.0,2024-04-28 06:59:59.999,9770321.78440,20116,6244999,4629505.15140,0
2024-04-28 07:00:00,0.741,0.7434,0.7383,0.7391,7170323.0,2024-04-28 07:59:59.999,5306734.78420,14863,3460543,2561531.73380,0
2024-04-28 08:00:00,0.7391,0.7406,0.7335,0.7349,11496397.0,2024-04-28 08:59:59.999,8468260.94900,18575,5617265,4138017.62920,0
2024-04-28 09:00:00,0.7349,0.7364,0.7317,0.7332,6739125.0,2024-04-28 09:59:59.999,4949664.78840,13722,3252433,2388934.70910,0
2024-04-28 10:00:00,0.7332,0.7349,0.7276,0.7302,11994544.0,2024-04-28 10:59:59.999,8767555.98460,19117,6043054,4417832.55400,0
2024-04-28 11:00:00,0.7302,0.7309,0.7245,0.7256,11249785.0,2024-04-28 11:59:59.999,8180466.88930,17431,5753758,4184258.70000,0
2024-04-28 12:00:00,0.7256,0.729,0.7251,0.7273,8666047.0,2024-04-28 12:59:59.999,6301831.22780,14634,4634660,3370521.12660,0
2024-04-28 13:00:00,0.7273,0.735,0.7268,0.7317,11822212.0,2024-04-28 13:59:59.999,8649293.36120,23127,6191987,4529435.89550,0
2024-04-28 14:00:00,0.7316,0.7343,0.7291,0.7336,8174783.0,2024-04-28 14:59:59.999,5981398.32190,17693,4068857,2977370.02820,0
2024-04-28 15:00:00,0.7335,0.7385,0.7315,0.7332,11694246.0,2024-04-28 15:59:59.999,8594380.03260,17410,5645425,4148720.04110,0
2024-04-28 16:00:00,0.7333,0.7384,0.7326,0.7363,10882510.0,2024-04-28 16:59:59.999,8006930.44350,18975,5873663,4321786.92210,0
2024-04-28 17:00:00,0.7362,0.7385,0.7349,0.7378,5763498.0,2024-04-28 17:59:59.999,4245832.29130,11848,3160867,2328569.75930,0
2024-04-28 18:00:00,0.7378,0.7419,0.7353,0.7397,7365518.0,2024-04-28 18:59:59.999,5438476.58510,14343,3935163,2906014.35540,0
2024-04-28 19:00:00,0.7397,0.7416,0.7381,0.7387,7388150.0,2024-04-28 19:59:59.999,5465519.23560,14032,3622130,2679684.30030,0
2024-04-28 20:00:00,0.7387,0.742,0.738,0.7417,5905961.0,2024-04-28 20:59:59.999,4369548.10780,11978,2997638,2217905.79370,0
2024-04-28 21:00:00,0.7418,0.742,0.7365,0.7375,4957335.0,2024-04-28 21:59:59.999,3666143.38250,11533,2100197,1552866.75010,0
2024-04-28 22:00:00,0.7375,0.7386,0.7267,0.7298,20642135.0,2024-04-28 22:59:59.999,15101885.75550,31244,10350496,7572415.75160,0
2024-04-28 23:00:00,0.7299,0.7299,0.7178,0.721,19759047.0,2024-04-28 23:59:59.999,14281488.12030,31452,8040162,5813808.97560,0
2024-04-29 00:00:00,0.7211,0.7269,0.7193,0.7268,9926809.0,2024-04-29 00:59:59.999,7181690.51060,20166,5444609,3939339.11890,0
2024-04-29 01:00:00,0.7269,0.7319,0.7231,0.7315,9837068.0,2024-04-29 01:59:59.999,7160599.51310,20775,4961919,3613068.23410,0
2024-04-29 02:00:00,0.7315,0.7333,0.7156,0.7186,20279167.0,2024-04-29 02:59:59.999,14655891.65300,36869,9110595,6582562.92430,0
2024-04-29 03:00:00,0.7186,0.7198,0.7074,0.7078,21850027.0,2024-04-29 03:59:59.999,15590114.28120,36620,9653832,6889261.51910,0
2024-04-29 04:00:00,0.7079,0.716,0.7056,0.7142,10348843.0,2024-04-29 04:59:59.999,7369830.23970,20469,5356006,3814530.75940,0
2024-04-29 05:00:00,0.7142,0.7142,0.7074,0.7133,9216961.0,2024-04-29 05:59:59.999,6556436.38710,15495,4927935,3505833.78810,0
2024-04-29 06:00:00,0.7133,0.7138,0.6961,0.7018,25990093.0,2024-04-29 06:59:59.999,18265085.02640,38861,12417721,8727725.05230,0
2024-04-29 07:00:00,0.7018,0.7056,0.7,0.703,13657398.0,2024-04-29 07:59:59.999,9598786.85870,23991,6499635,4567622.40460,0
2024-04-29 08:00:00,0.703,0.7047,0.6966,0.702,13661013.0,2024-04-29 08:59:59.999,9569742.99930,22454,6870247,4812658.84310,0
2024-04-29 09:00:00,0.7019,0.7063,0.6987,0.7034,12015452.0,2024-04-29 09:59:59.999,8440034.83590,19637,5662798,3976494.54210,0
2024-04-29 10:00:00,0.7033,0.7061,0.6984,0.7008,10547059.0,2024-04-29 10:59:59.999,7413204.18820,17984,5270801,3704301.01590,0
2024-04-29 11:00:00,0.7008,0.7025,0.694,0.6981,11751422.0,2024-04-29 11:59:59.999,8210897.43430,20090,5651637,3950198.62190,0
2024-04-29 12:00:00,0.698,0.7028,0.6932,0.7021,16582387.0,2024-04-29 12:59:59.999,11593165.13710,25592,8149464,5697224.23810,0
2024-04-29 13:00:00,0.7022,0.7041,0.694,0.7,25481455.0,2024-04-29 13:59:59.999,17803492.62860,36291,13398231,9358805.00740,0
2024-04-29 14:00:00,0.6999,0.7141,0.6964,0.712,24726684.0,2024-04-29 14:59:59.999,17506176.05580,39466,11899477,8426087.60940,0
2024-04-29 15:00:00,0.712,0.7144,0.7098,0.7126,10833812.0,2024-04-29 15:59:59.999,7712855.71950,24410,5363573,3818455.70370,0
2024-04-29 16:00:00,0.7127,0.7136,0.696,0.6978,24409271.0,2024-04-29 16:59:59.999,17171220.54770,35502,9761673,6862923.98280,0
2024-04-29 17:00:00,0.6978,0.7018,0.6968,0.6995,10361620.0,2024-04-29 17:59:59.999,7249462.49120,20809,5326138,3726203.42700,0
2024-04-29 18:00:00,0.6995,0.7002,0.6937,0.6971,10480808.0,2024-04-29 18:59:59.999,7301459.59510,20510,5184911,3611590.40650,0
2024-04-29 19:00:00,0.6971,0.6971,0.6879,0.6942,15976696.0,2024-04-29 19:59:59.999,11056485.65020,29187,6990744,4838251.02620,0
2024-04-29 20:00:00,0.6941,0.7001,0.6924,0.6968,10629025.0,2024-04-29 20:59:59.999,7406192.62360,21535,5417010,3774516.52660,0
2024-04-29 21:00:00,0.6967,0.6977,0.6919,0.6938,5532235.0,2024-04-29 21:59:59.999,3841872.33310,12755,2924744,2030577.08170,0
2024-04-29 22:00:00,0.6938,0.7091,0.6935,0.708,19964782.0,2024-04-29 22:59:59.999,14047534.20860,34871,10339220,7277527.87290,0
2024-04-29 23:00:00,0.708,0.7117,0.7035,0.7038,12978733.0,2024-04-29 23:59:59.999,9192540.52920,25072,5557572,3937359.72600,0
2024-04-30 00:00:00,0.7038,0.713,0.6996,0.7104,15965840.0,2024-04-30 00:59:59.999,11259697.36430,30450,8784503,6192374.10910,0
2024-04-30 01:00:00,0.7103,0.7106,0.6947,0.695,13076701.0,2024-04-30 01:59:59.999,9193320.98770,27571,5580863,3925828.97070,0
2024-04-30 02:00:00,0.695,0.7031,0.6872,0.7022,23411164.0,2024-04-30 02:59:59.999,16270878.64220,43649,11207180,7793141.99840,0
2024-04-30 03:00:00,0.7021,0.7033,0.699,0.7001,10025360.0,2024-04-30 03:59:59.999,7029020.00020,23086,4963722,3480497.78100,0
2024-04-30 04:00:00,0.7,0.701,0.6956,0.6957,9878012.0,2024-04-30 04:59:59.999,6893937.93250,20229,4307669,3006301.18830,0
2024-04-30 05:00:00,0.6957,0.698,0.6904,0.6953,10020683.0,2024-04-30 05:59:59.999,6959589.11240,21474,4885342,3393545.24160,0
2024-04-30 06:00:00,0.6953,0.6986,0.6941,0.6975,6341217.0,2024-04-30 06:59:59.999,4419528.00410,14055,3243550,2260681.44870,0
2024-04-30 07:00:00,0.6975,0.6984,0.6932,0.6937,6987596.0,2024-04-30 07:59:59.999,4865186.43880,16436,3144612,2189627.61370,0
2024-04-30 08:00:00,0.6936,0.6955,0.67,0.6736,35839766.0,2024-04-30 08:59:59.999,24419765.12440,58803,16040257,10927471.93110,0
2024-04-30 09:00:00,0.6736,0.6782,0.6706,0.6719,23527193.0,2024-04-30 09:59:59.999,15851613.16120,39191,11862539,7993348.44260,0
2024-04-30 10:00:00,0.6719,0.6737,0.6667,0.6705,16276841.0,2024-04-30 10:59:59.999,10912903.26990,30979,8016380,5375478.83670,0
2024-04-30 11:00:00,0.6705,0.6705,0.6609,0.6645,22208843.0,2024-04-30 11:59:59.999,14776906.52720,37995,11033847,7341583.36790,0
2024-04-30 12:00:00,0.6646,0.6679,0.6542,0.6606,32974406.0,2024-04-30 12:59:59.999,21811406.32510,51586,15724870,10401690.98070,0
2024-04-30 13:00:00,0.6607,0.6635,0.6563,0.6597,18015292.0,2024-04-30 13:59:59.999,11895689.13140,28835,8741581,5770723.21910,0
2024-04-30 14:00:00,0.6596,0.6692,0.6588,0.6656,21686431.0,2024-04-30 14:59:59.999,14405190.17380,33586,10275532,6822991.97850,0
2024-04-30 15:00:00,0.6655,0.6691,0.6572,0.6607,20669042.0,2024-04-30 15:59:59.999,13697381.87280,29624,10859019,7197361.55050,0
2024-04-30 16:00:00,0.6606,0.6608,0.6433,0.6572,42026452.0,2024-04-30 16:59:59.999,27483365.18770,57842,20600682,13475004.81180,0
2024-04-30 17:00:00,0.6572,0.6599,0.6546,0.6573,9816422.0,2024-04-30 17:59:59.999,6455958.91590,20889,5165831,3397864.63250,0
2024-04-30 18:00:00,0.6573,0.6599,0.6537,0.6598,9575820.0,2024-04-30 18:59:59.999,6289033.00560,18237,4723088,3102249.57850,0
2024-04-30 19:00:00,0.6597,0.6615,0.6496,0.6523,26383469.0,2024-04-30 19:59:59.999,17261423.94120,41149,13046268,8533528.18090,0
2024-04-30 20:00:00,0.6523,0.6625,0.6523,0.6588,17769559.0,2024-04-30 20:59:59.999,11711833.68740,27624,8352425,5505129.58170,0
2024-04-30 21:00:00,0.6589,0.6622,0.6587,0.6605,7894536.0,2024-04-30 21:59:59.999,5216269.20490,14383,3514124,2322227.73420,0
2024-04-30 22:00:00,0.6605,0.6705,0.6594,0.6661,18247516.0,2024-04-30 22:59:59.999,12143989.75670,26417,9088917,6048435.58370,0
2024-04-30 23:00:00,0.666,0.6697,0.6625,0.6668,9381804.0,2024-04-30 23:59:59.999,6247365.59500,17091,4500947,2997221.36560,0
2024-05-01 00:00:00,0.6667,0.6698,0.6612,0.6641,16781540.0,2024-05-01 00:59:59.999,11171017.10070,27411,8133553,5414808.61810,0
2024-05-01 01:00:00,0.6641,0.6693,0.6601,0.6678,19151857.0,2024-05-01 01:59:59.999,12747224.45680,30279,9963706,6632343.52490,0
2024-05-01 02:00:00,0.6677,0.6687,0.659,0.668,13922593.0,2024-05-01 02:59:59.999,9254159.64490,24919,7041303,4681158.30380,0
2024-05-01 03:00:00,0.668,0.6704,0.6655,0.6692,6658280.0,2024-05-01 03:59:59.999,4448628.74680,14896,3572555,2386939.86040,0
2024-05-01 04:00:00,0.6691,0.6752,0.6686,0.674,10443560.0,2024-05-01 04:59:59.999,7019231.07700,21445,5527343,3715803.39620,0
2024-05-01 05:00:00,0.674,0.6757,0.6698,0.6712,10275964.0,2024-05-01 05:59:59.999,6910219.82460,21605,4327535,2909323.29700,0
2024-05-01 06:00:00,0.6712,0.6721,0.6609,0.6619,13001032.0,2024-05-01 06:59:59.999,8666686.58820,21860,6644461,4430393.30880,0
2024-05-01 07:00:00,0.662,0.6631,0.6385,0.6469,77591014.0,2024-05-01 07:59:59.999,50324805.27620,94772,39590626,25684345.05150,0
2024-05-01 08:00:00,0.6469,0.6493,0.6314,0.643,43503742.0,2024-05-01 08:59:59.999,27788699.75320,64605,20035794,12800547.13300,0
2024-05-01 09:00:00,0.643,0.6515,0.6415,0.6488,19807466.0,2024-05-01 09:59:59.999,12830434.71240,30745,10057960,6515249.76460,0
2024-05-01 10:00:00,0.6489,0.6541,0.6466,0.6523,12894058.0,2024-05-01 10:59:59.999,8383512.52720,24168,6394098,4157273.19180,0
2024-05-01 11:00:00,0.6524,0.6587,0.6505,0.6587,8340505.0,2024-05-01 11:59:59.999,5452209.59320,17745,4284080,2800411.02980,0
2024-05-01 12:00:00,0.6587,0.671,0.6571,0.6703,19797566.0,2024-05-01 12:59:59.999,13161428.71230,31871,10091984,6711000.20570,0
2024-05-01 13:00:00,0.6703,0.6792,0.6673,0.6698,38667017.0,2024-05-01 13:59:59.999,26039194.43350,54058,19194611,12928316.68730,0
2024-05-01 14:00:00,0.6698,0.6739,0.6659,0.6732,17498775.0,2024-05-01 14:59:59.999,11728315.37920,28823,8404082,5631978.16560,0
2024-05-01 15:00:00,0.6733,0.6735,0.6644,0.6706,16820015.0,2024-05-01 15:59:59.999,11254386.13530,28105,8198267,5484414.07350,0
2024-05-01 16:00:00,0.6706,0.6738,0.6633,0.6646,19470835.0,2024-05-01 16:59:59.999,13025030.99730,29855,9174785,6136427.86800,0
2024-05-01 17:00:00,0.6646,0.6774,0.6613,0.6746,18018707.0,2024-05-01 17:59:59.999,12038200.69260,31418,9217749,6161260.36090,0
2024-05-01 18:00:00,0.6746,0.6974,0.6746,0.6935,39550458.0,2024-05-01 18:59:59.999,27155929.71790,71497,20468669,14054401.63530,0
2024-05-01 19:00:00,0.6936,0.6971,0.6723,0.6761,40006430.0,2024-05-01 19:59:59.999,27236785.74160,63027,19624639,13359870.83480,0
2024-05-01 20:00:00,0.6762,0.6836,0.6727,0.6824,13765267.0,2024-05-01 20:59:59.999,9347396.16270,27014,6994389,4750125.38690,0
2024-05-01 21:00:00,0.6824,0.6882,0.68,0.6865,7004277.0,2024-05-01 21:59:59.999,4791810.19010,17004,3675784,2514137.00130,0
2024-05-01 22:00:00,0.6865,0.6904,0.6864,0.6882,9107068.0,2024-05-01 22:59:59.999,6269572.35490,18257,4804743,3307458.15500,0
2024-05-01 23:00:00,0.6881,0.6937,0.6867,0.6916,8243921.0,2024-05-01 23:59:59.999,5689593.56770,16657,4146506,2861579.27750,0
2024-05-02 00:00:00,0.6916,0.6925,0.6826,0.6833,16314600.0,2024-05-02 00:59:59.999,11214778.04910,25639,8079701,5553170.62230,0
2024-05-02 01:00:00,0.6834,0.6862,0.6726,0.6799,19082473.0,2024-05-02 01:59:59.999,12965838.36030,31543,9401137,6389535.71790,0
2024-05-02 02:00:00,0.6799,0.6834,0.6778,0.6803,11765892.0,2024-05-02 02:59:59.999,8005754.86520,20478,5976561,4066493.01100,0
2024-05-02 03:00:00,0.6803,0.6878,0.6798,0.6856,8619323.0,2024-05-02 03:59:59.999,5901045.50290,16618,4860510,3327271.78570,0
2024-05-02 04:00:00,0.6856,0.6894,0.6839,0.6856,9117660.0,2024-05-02 04:59:59.999,6260418.71830,16693,4242831,2914057.38480,0
2024-05-02 05:00:00,0.6857,0.6877,0.6811,0.687,8892246.0,2024-05-02 05:59:59.999,6087850.12550,15798,3721087,2547386.50680,0
2024-05-02 06:00:00,0.6871,0.6921,0.6861,0.6892,9564807.0,2024-05-02 06:59:59.999,6595638.92620,17871,5011867,3456798.69340,0
2024-05-02 07:00:00,0.6893,0.6957,0.6892,0.6915,10720215.0,2024-05-02 07:59:59.999,7434488.32190,17913,5082368,3524486.62580,0
2024-05-02 08:00:00,0.6915,0.6958,0.6904,0.6955,7522161.0,2024-05-02 08:59:59.999,5219230.80190,16690,4020145,2789513.26300,0
2024-05-02 09:00:00,0.6955,0.7,0.6953,0.6989,9920262.0,2024-05-02 09:59:59.999,6920157.09150,18062,5709077,3982787.93180,0
2024-05-02 10:00:00,0.699,0.7097,0.698,0.7073,16301176.0,2024-05-02 10:59:59.999,11472828.20240,28310,8168660,5749069.87240,0
2024-05-02 11:00:00,0.7073,0.7164,0.7072,0.7148,20505345.0,2024-05-02 11:59:59.999,14618536.96750,34224,10644827,7587531.50340,0
2024-05-02 12:00:00,0.7149,0.719,0.7107,0.7113,21805930.0,2024-05-02 12:59:59.999,15577069.94130,33412,10564617,7547672.18940,0
2024-05-02 13:00:00,0.7114,0.7139,0.7042,0.7068,14427200.0,2024-05-02 13:59:59.999,10232797.95640,26487,7158188,5077211.80730,0
2024-05-02 14:00:00,0.7068,0.714,0.7048,0.7124,13457111.0,2024-05-02 14:59:59.999,9547216.95480,24032,6808791,4831140.51700,0
2024-05-02 15:00:00,0.7126,0.7171,0.7111,0.7134,12368348.0,2024-05-02 15:59:59.999,8828801.54510,22556,6875988,4909397.10440,0
2024-05-02 16:00:00,0.7134,0.7173,0.7106,0.7124,8611697.0,2024-05-02 16:59:59.999,6150390.05390,18583,3978928,2841814.79750,0
2024-05-02 17:00:00,0.7125,0.7161,0.7118,0.7156,5883852.0,2024-05-02 17:59:59.999,4202047.81150,13750,3040470,2171709.52420,0
2024-05-02 18:00:00,0.7156,0.7236,0.7108,0.7186,12742100.0,2024-05-02 18:59:59.999,9139756.94830,24680,6768602,4858633.49260,0
2024-05-02 19:00:00,0.7186,0.7209,0.7154,0.72,6561880.0,2024-05-02 19:59:59.999,4710626.38200,18811,3376739,2424335.09260,0
2024-05-02 20:00:00,0.72,0.722,0.7146,0.7209,10714100.0,2024-05-02 20:59:59.999,7702107.46070,18921,5239343,3766741.61810,0
2024-05-02 21:00:00,0.7209,0.7254,0.7201,0.7214,7424428.0,2024-05-02 21:59:59.999,5366652.23850,16019,3878718,2803677.32220,0
2024-05-02 22:00:00,0.7215,0.7262,0.7207,0.7234,8402531.0,2024-05-02 22:59:59.999,6081610.99160,17323,4525127,3275253.88590,0
2024-05-02 23:00:00,0.7234,0.7237,0.7183,0.7203,9565534.0,2024-05-02 23:59:59.999,6893988.36710,15207,4736490,3413513.95180,0
2024-05-03 00:00:00,0.7203,0.7257,0.7201,0.7244,8875733.0,2024-05-03 00:59:59.999,6414349.08300,18858,3952629,2856126.86020,0
2024-05-03 01:00:00,0.7244,0.729,0.7234,0.7267,10288189.0,2024-05-03 01:59:59.999,7471920.74740,21073,4947406,3593013.43180,0
2024-05-03 02:00:00,0.7268,0.7317,0.7223,0.7234,7985599.0,2024-05-03 02:59:59.999,5804215.18400,18956,3987341,2898483.06180,0
2024-05-03 03:00:00,0.7234,0.7267,0.7209,0.7217,5051637.0,2024-05-03 03:59:59.999,3654838.54360,12858,2284452,1653094.45810,0
2024-05-03 04:00:00,0.7217,0.7232,0.7165,0.7186,10112206.0,2024-05-03 04:59:59.999,7274676.44500,18190,4818139,3465722.22380,0
2024-05-03 05:00:00,0.7187,0.72,0.7167,0.7175,7225494.0,2024-05-03 05:59:59.999,5190024.54600,15259,3893794,2796671.26880,0
2024-05-03 06:00:00,0.7175,0.719,0.7156,0.7161,5973974.0,2024-05-03 06:59:59.999,4283998.72620,14531,3038042,2178900.30230,0
2024-05-03 07:00:00,0.7161,0.7199,0.714,0.716,7806520.0,2024-05-03 07:59:59.999,5597180.80850,16491,3930707,2818800.53340,0
2024-05-03 08:00:00,0.716,0.7192,0.7158,0.7174,6199352.0,2024-05-03 08:59:59.999,4447712.30530,12954,3127134,2243356.64070,0
2024-05-03 09:00:00,0.7175,0.7256,0.7169,0.723,8278281.0,2024-05-03 09:59:59.999,5974923.73420,13672,4198967,3030969.36930,0
2024-05-03 10:00:00,0.723,0.7233,0.7139,0.7185,10647458.0,2024-05-03 10:59:59.999,7649975.43620,16173,4721814,3393222.93980,0
2024-05-03 11:00:00,0.7186,0.7245,0.7166,0.7228,8642792.0,2024-05-03 11:59:59.999,6232594.55730,15615,4632805,3340621.71940,0
2024-05-03 12:00:00,0.7229,0.7333,0.721,0.7295,25824462.0,2024-05-03 12:59:59.999,18802428.92260,37793,13993793,10189693.90850,0
2024-05-03 13:00:00,0.7295,0.7338,0.728,0.7321,16940717.0,2024-05-03 13:59:59.999,12381544.22640,29010,8379128,6125515.97570,0
2024-05-03 14:00:00,0.7322,0.7336,0.7267,0.7293,12296957.0,2024-05-03 14:59:59.999,8977951.21490,23122,6048473,4416455.43850,0
2024-05-03 15:00:00,0.7293,0.7314,0.7245,0.73,8632927.0,2024-05-03 15:59:59.999,6284179.37910,17527,4405836,3208135.89380,0
2024-05-03 16:00:00,0.7301,0.7328,0.7275,0.7284,7478387.0,2024-05-03 16:59:59.999,5462997.54920,16439,3384865,2472986.11270,0
2024-05-03 17:00:00,0.7283,0.7327,0.7262,0.7317,6840525.0,2024-05-03 17:59:59.999,4990489.60360,13194,3845478,2805889.15040,0
2024-05-03 18:00:00,0.7317,0.7335,0.7296,0.7307,5268991.0,2024-05-03 18:59:59.999,3854446.88580,10137,2518358,1842307.30920,0
2024-05-03 19:00:00,0.7308,0.7348,0.7289,0.7343,6713467.0,2024-05-03 19:59:59.999,4914532.65670,11366,3721126,2724208.65140,0
2024-05-03 20:00:00,0.7343,0.7413,0.7323,0.7374,12538922.0,2024-05-03 20:59:59.999,9242545.66430,21423,6668697,4915834.48550,0
2024-05-03 21:00:00,0.7375,0.7388,0.7325,0.7356,5394642.0,2024-05-03 21:59:59.999,3967073.88070,11432,2652972,1951042.66070,0
2024-05-03 22:00:00,0.7356,0.7361,0.733,0.7334,5184115.0,2024-05-03 22:59:59.999,3804761.08580,10194,2553913,1874340.23440,0
2024-05-03 23:00:00,0.7334,0.7377,0.7316,0.7319,6220338.0,2024-05-03 23:59:59.999,4567384.29470,10893,3845806,2825241.98430,0
2024-05-04 00:00:00,0.732,0.7357,0.7288,0.7315,8980863.0,2024-05-04 00:59:59.999,6569927.86590,16602,4046743,2961193.69160,0
2024-05-04 01:00:00,0.7314,0.7343,0.7285,0.7291,7053874.0,2024-05-04 01:59:59.999,5155024.58300,12544,3119770,2281006.57020,0
2024-05-04 02:00:00,0.7291,0.7297,0.7254,0.7283,12681324.0,2024-05-04 02:59:59.999,9222263.83730,15882,5276345,3837644.94940,0
2024-05-04 03:00:00,0.7282,0.7292,0.726,0.7279,4865173.0,2024-05-04 03:59:59.999,3540458.53130,9200,2122740,1544801.18640,0
2024-05-04 04:00:00,0.7279,0.7301,0.726,0.7288,4981507.0,2024-05-04 04:59:59.999,3627880.70020,11047,2688316,1957911.45120,0
2024-05-04 05:00:00,0.7288,0.7291,0.7242,0.7273,5672293.0,2024-05-04 05:59:59.999,4118368.37780,9859,2732364,1983803.24690,0
2024-05-04 06:00:00,0.7272,0.7273,0.7234,0.7246,5345851.0,2024-05-04 06:59:59.999,3874864.59170,8605,2761047,2001349.84010,0
2024-05-04 07:00:00,0.7246,0.7265,0.7234,0.7245,5215587.0,2024-05-04 07:59:59.999,3781890.41220,8090,2392211,1734802.49110,0
2024-05-04 08:00:00,0.7244,0.727,0.724,0.7261,5637188.0,2024-05-04 08:59:59.999,4091574.46110,8531,3199073,2321941.95850,0
2024-05-04 09:00:00,0.726,0.7277,0.725,0.7257,5044752.0,2024-05-04 09:59:59.999,3663927.73000,8196,2497662,1814061.17720,0
2024-05-04 10:00:00,0.7257,0.7376,0.7246,0.7374,12287825.0,2024-05-04 10:59:59.999,8984528.01610,16137,6914643,5056030.19280,0
2024-05-04 11:00:00,0.7374,0.7377,0.7274,0.7298,18164161.0,2024-05-04 11:59:59.999,13320384.52510,19885,8353377,6129478.56160,0
2024-05-04 12:00:00,0.7298,0.7365,0.7284,0.736,7762308.0,2024-05-04 12:59:59.999,5685668.96070,13574,4039268,2959899.56190,0
2024-05-04 13:00:00,0.736,0.738,0.729,0.7336,12369765.0,2024-05-04 13:59:59.999,9062323.49480,16746,6017155,4409841.97560,0
2024-05-04 14:00:00,0.7336,0.734,0.73,0.7326,5232169.0,2024-05-04 14:59:59.999,3830995.64770,9617,2386374,1747290.00970,0
2024-05-04 15:00:00,0.7326,0.7366,0.7323,0.7364,6061795.0,2024-05-04 15:59:59.999,4453386.56610,10018,3416002,2510166.69670,0
