open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,sma_50,ema_50,rsi,macd,macd_signal,macd_hist,doji,hammer,close_lag_1
2024-04-26 08:00:00,0.3200207386992309,0.3731052492921953,0.3341321881776673,0.2821848274750781,0.003400292161681903,2024-04-26 08:59:59.999,10115495.2095,23181,6799383,4885758.048,0,0.3643744647922518,0.46378849467011324,-0.2600828630622809,0.13302303024692874,0.16816773604495439,-0.06409580065773192,100,0,0.3242164199222798
2024-04-26 09:00:00,0.28179287493698923,0.20148369947977865,0.34158052050440885,0.24015323502787647,-0.4435851910030625,2024-04-26 09:59:59.999,6917517.4093,18228,4978726,3565865.1169,0,0.3309144983314238,0.454415410427363,-0.35019368369689624,0.058008252857115396,0.1450133932953813,-0.22371008557200123,0,0,0.2821848274750781
2024-04-26 10:00:00,0.24356501117474752,0.14687684272128365,0.09578555372191205,-0.023499481231846,-0.11092712694317142,2024-04-26 10:59:59.999,9209595.2357,21185,6056482,4308849.1814,0,0.28785211546023853,0.4304391934355539,-0.8683481265146372,-0.0953477173323001,0.09312673130531754,-0.5375868939581645,0,0,0.24015323502787647
2024-04-26 11:00:00,-0.024030035160944308,-0.07935156384963231,0.08088888906842476,-0.031141588949518257,-0.7056781634518481,2024-04-26 11:59:59.999,5013653.5295,13910,3736184,2649824.7966,0,0.24122594917902632,0.40696928677835426,-0.8823695476853147,-0.2180392197879232,0.024925388147325485,-0.7158112834328137,100,0,-0.023499481231846
2024-04-26 12:00:00,-0.0316756079133918,0.04936459850968015,-0.004766932689111632,-0.042604750526026636,0.11969588610125587,2024-04-26 12:59:59.999,10809544.6336,24298,7862637,5582120.5863,0,0.19252090924196452,0.3837688684140274,-0.9047824026982251,-0.31665535088073105,-0.051090009264240434,-0.801173359119754,100,0,-0.031141588949518257
2024-04-26 13:00:00,-0.04314396704206303,0.010359700825039618,-0.1946994070210425,0.12934267312161607,0.7884644378787969,2024-04-26 13:59:59.999,15424666.3653,32627,10360281,7317399.4117,0,0.14916154441995153,0.37124177342998804,-0.4239791253508364,-0.3305960475410167,-0.11493517997406451,-0.6682237046729395,0,0,-0.042604750526026636
2024-04-26 14:00:00,0.12505863351179872,0.21708565855363315,0.03619889510797117,-0.08845739683206866,0.7451919033926924,2024-04-26 14:59:59.999,15254164.2537,33441,10206492,7271966.6067,0,0.1028323600895671,0.3468388332065635,-0.8724298509038733,-0.4155011320854499,-0.18448274792159153,-0.7305176751018199,0,0,0.12934267312161607
2024-04-26 15:00:00,-0.08519461718052847,-0.1807642978296994,-0.21332023783790058,-0.1457732047146148,0.24714362781172367,2024-04-26 15:59:59.999,11600676.4213,28814,7802189,5490383.4376,0,0.06986736354679642,0.32013837001369344,-0.9814670677628691,-0.4984345249571969,-0.2581632844670234,-0.7756669365245631,0,0,-0.08845739683206866
2024-04-26 16:00:00,-0.14253641282389312,-0.22366968528280357,-0.11649191759024768,-0.17634163558530808,-0.3626190282591781,2024-04-26 16:59:59.999,7375727.0005,21276,4993837,3521347.6238,0,0.04789069918495112,0.2927492499328179,-1.0410554492915787,-0.5694442033009263,-0.33255614541810397,-0.7834484911254694,100,0,-0.1457732047146148
2024-04-26 17:00:00,-0.17311870383368733,-0.15736135921891337,-0.042008594322823646,-0.01203631965533762,-0.7154439805391912,2024-04-26 17:59:59.999,4929186.7103,13512,3810632,2694081.3484,0,0.04294100000435588,0.2757637825756483,-0.5559930509071892,-0.5615705086815815,-0.39035748128991526,-0.6021998110397657,0,0,-0.17634163558530808
2024-04-26 18:00:00,-0.012561676032273076,-0.016943727554210055,0.09950971988528284,0.1064163499685993,-0.6723016326703599,2024-04-26 18:59:59.999,5261501.4667,14127,4019106,2857976.3134,0,0.04086212634850631,0.2661703807469276,-0.23737906564672373,-0.5081556136998349,-0.42497793182766913,-0.3489678236279725,0,0,-0.01203631965533762
2024-04-26 19:00:00,0.10594470163067998,-0.05594862523884626,0.1553722123358488,-0.01203631965533762,-0.856643859627215,2024-04-26 19:59:59.999,3962844.1187,10470,2288825,1626726.3223,0,0.031259709938149124,0.25022722198528385,-0.5151634098690746,-0.5032258051928374,-0.45160179324276034,-0.2616117055649448,0,0,0.1064163499685993
2024-04-26 20:00:00,-0.008738889656045086,0.06496655758353896,0.16654471082596528,0.09495318839208668,-0.6764953209212644,2024-04-26 20:59:59.999,5241635.9034,12713,3561875,2537653.5634,0,0.03422952944650407,0.24098435370172205,-0.22566939176823592,-0.4568253414351537,-0.4628062810104557,-0.0931678097816259,0,0,-0.01203631965533762
2024-04-26 21:00:00,0.09447634250200451,0.002558721288112377,0.18144137547944844,0.1331637269804522,-1.0106002064161665,2024-04-26 21:59:59.999,2884643.487,8225,2009140,1429601.3082,0,0.031952667823424985,0.23427361818599413,-0.12361321843555743,-0.4027208288166199,-0.4599992240657767,0.05989672002780388,0,0,0.09495318839208668
2024-04-26 22:00:00,0.1327042062642462,-0.028645196859600916,-0.15745774538733048,-0.27568903591505584,-0.11408033380691772,2024-04-26 22:59:59.999,9104111.7221,20305,6199425,4367715.2396,0,0.023736167183630513,0.20461060817796062,-1.0139131230614131,-0.50087671887793,-0.4791077741687028,-0.17951314926857348,0,0,0.1331637269804522
2024-04-26 23:00:00,-0.2725111496155132,-0.3367838885682616,-0.1127677514268769,-0.2527627127620391,-0.8870558378116349,2024-04-26 23:59:59.999,3711065.7818,10359,2379401,1673906.8014,0,0.011361919232147903,0.17741265387132882,-0.9486614006446783,-0.5649173599446031,-0.5083269048001914,-0.28996287386874664,100,0,-0.27568903591505584
2024-04-27 00:00:00,-0.25339721773439444,-0.3133809499574755,-0.47401186927388467,-0.4552785672803751,0.6862759345724213,2024-04-27 00:59:59.999,14535671.9924,33307,10803684,7536018.5115,0,0.005818256149880572,0.13978204907986266,-1.311662919914296,-0.681013448218664,-0.5569593648633621,-0.5020374311352015,0,0,-0.2527627127620391
2024-04-27 01:00:00,-0.45600489567427416,-0.6137186621292089,-0.9209118088784247,-0.8870576533289041,3.3347063933867926,2024-04-27 01:59:59.999,32291398.6576,69266,25288930,17368263.6662,0,-0.012594624801937683,0.07910991328229305,-1.9095679523687576,-0.9174321032299381,-0.64729913085834,-0.9576552308223463,0,0,-0.4552785672803751
2024-04-27 02:00:00,-0.8918025425638277,-0.5864152337499592,-0.7682209961802059,-0.5775522907631438,-0.08915025410725994,2024-04-27 02:59:59.999,9113227.4889,26906,6648615,4604457.9683,0,-0.02892863209790638,0.03839138242185838,-1.1062764954791664,-0.9839744314875897,-0.7340474859821413,-0.9184220393624765,0,0,-0.8870576533289041
2024-04-27 03:00:00,-0.5783340597134468,-0.5162064179176054,-0.39952854600646065,-0.4247101364096818,-0.6559644766413528,2024-04-27 03:59:59.999,5272674.5581,16724,3646906,2543470.8571,0,-0.03516525306544957,0.007948326073000585,-0.7597528826998428,-0.9719197558949496,-0.8008236285195274,-0.7002421461709887,0,0,-0.5775522907631438
2024-04-27 04:00:00,-0.42542260466447995,-0.465500050927574,-0.2766310626152081,-0.3406469515152785,-0.6825600751082241,2024-04-27 04:59:59.999,5105781.5834,14002,3397208,2377054.9047,0,-0.04664855516443229,-0.016527616769952836,-0.5751312874510187,-0.9226820313914568,-0.8435326840743259,-0.437329139183329,0,0,-0.4247101364096818
2024-04-27 05:00:00,-0.3413213043875491,-0.4889029895383601,-0.35111438588263216,-0.4094259209743373,-0.7441553391357341,2024-04-27 05:59:59.999,4665799.3359,13090,3264440,2277721.283,0,-0.05664694750923204,-0.043949119938016284,-0.6954558379041205,-0.89878101337824,-0.8725001690867458,-0.2872138537462647,0,100,-0.3406469515152785
2024-04-27 06:00:00,-0.410131459159585,-0.45769907139064675,-0.3138727242489201,-0.4247101364096818,-0.6819889533979486,2024-04-27 06:59:59.999,5105660.2333,14346,3694347,2583427.0202,0,-0.06872421350988685,-0.07116313697864647,-0.7231220691951403,-0.8761354036874994,-0.8907475166287088,-0.17010522403474235,100,0,-0.4094259209743373
2024-04-27 07:00:00,-0.42542260466447995,-0.5123059281491418,-0.3846318813529734,-0.5584470214689632,-0.829267647232218,2024-04-27 07:59:59.999,4077131.5359,11692,2373161,1655550.0425,0,-0.08268236519916719,-0.10490377337206304,-0.9646139989663144,-0.8965098443204751,-0.909777933468058,-0.17865960802830372,0,0,-0.4247101364096818
2024-04-27 08:00:00,-0.559220127832328,-0.6878279677300263,-0.44794270613028503,-0.531699644457106,-0.7759998758856734,2024-04-27 08:59:59.999,4425693.6236,13073,3029805,2103870.9517,0,-0.09703649282289009,-0.13580248041250806,-0.8918617291763267,-0.8937542734702706,-0.9244027817833248,-0.13053241802002752,100,100,-0.5584470214689632
2024-04-27 09:00:00,-0.5324606231987575,-0.5825147439814956,-0.44421853996691424,-0.5011312135864129,-0.9155403055126502,2024-04-27 09:59:59.999,3474652.1543,11368,2319538,1613894.752,0,-0.10406506565934039,-0.16375373957540476,-0.8050974447128479,-0.8715606109883288,-0.9312743428406813,-0.04583417146899836,100,0,-0.531699644457106
2024-04-27 10:00:00,-0.5018783321889633,-0.6449225802769178,-0.5335985278878215,-0.7112891758224253,-0.6701063646299062,2024-04-27 10:59:59.999,5143311.4723,14273,3498894,2425030.4597,0,-0.1144594339385882,-0.20254204132521608,-1.2035102580323183,-0.9192950813036438,-0.9471564113661547,-0.144266508321452,0,0,-0.5011312135864129
2024-04-27 11:00:00,-0.7083087965050711,-0.69172845749849,-0.6304268481354743,-0.6195838832103455,-0.3951992660716103,2024-04-27 11:59:59.999,7017316.0626,17730,4968684,3439795.4883,0,-0.12158700075865327,-0.23460203157460874,-0.933381739940187,-0.9148050355651601,-0.9588852392721622,-0.09889579184059609,0,0,-0.7112891758224253
2024-04-27 12:00:00,-0.6203847098519122,-0.5669127849076367,-0.4889085339273678,-0.4629206749980473,-0.49544326483731493,2024-04-27 12:59:59.999,6367802.597,16334,4553380,3169707.1268,0,-0.11980510905364249,-0.2565091311901247,-0.5012552684414529,-0.8465387800479827,-0.9534167121886505,0.08897107862029031,0,0,-0.6195838832103455
2024-04-27 13:00:00,-0.4674732548029454,-0.4967039690752873,-0.3324935550657782,-0.3406469515152785,-0.6919753897644471,2024-04-27 13:59:59.999,5031334.9483,13131,3560301,2486805.819,0,-0.1231709044964455,-0.27061419335609366,-0.190800604690436,-0.7412125841527566,-0.9261277669402087,0.32734108815325014,0,0,-0.4629206749980473
2024-04-27 14:00:00,-0.3413213043875491,-0.3133809499574755,-0.24311356714486687,-0.3138995745034214,-0.06169938924641398,2024-04-27 14:59:59.999,9430853.5217,23718,6454818,4533145.8884,0,-0.12267593457838268,-0.2826473486878187,-0.12356675556038114,-0.6417433779618632,-0.8826566980506718,0.5041173963539246,0,0,-0.3406469515152785
2024-04-27 15:00:00,-0.31456179975397863,-0.38358976578982934,-0.2766310626152081,-0.3903206516801524,-0.4178964480325816,2024-04-27 15:59:59.999,6943618.6699,14308,4514299,3162651.585,0,-0.12841758562787403,-0.29854795026505954,-0.3145417696154313,-0.5843841711344343,-0.8354011243959785,0.5454599787980023,0,0,-0.3138995745034214
2024-04-27 16:00:00,-0.39484031365468575,-0.4459976020852516,-0.28407939494194967,-0.378857490103644,-0.5097432582515079,2024-04-27 16:59:59.999,6300458.3221,15586,4740469,3316914.956,0,-0.1355451524479336,-0.3131740986357876,-0.2819686437401359,-0.5296739187861834,-0.785694237279173,0.5722385496262672,100,0,-0.3903206516801524
2024-04-27 17:00:00,-0.3795491681497908,0.6305375740108246,-0.1946994070210425,0.7139639135236072,1.2637548384371284,2024-04-27 17:59:59.999,18985890.4877,42793,14631468,10473744.8571,0,-0.1251507841686803,-0.26517418649505103,1.6214013502744145,-0.09626618755604428,-0.6516391899238774,1.4936723923768553,0,0,-0.378857490103644
2024-04-27 18:00:00,0.7099449490740953,0.8762684294240586,0.434684674588691,0.6146165131938593,2.8506035625847854,2024-04-27 18:59:59.999,30665976.1404,59737,21003515,15254249.9675,0,-0.11604333767638593,-0.22469775894689348,1.3820227693259706,0.20842336085136734,-0.478108755698275,1.9249083234881819,0,0,0.7139639135236072
2024-04-27 19:00:00,0.6143752896684932,0.5759307172523295,0.5910996534502806,0.7254270751001198,0.10450370468057492,2024-04-27 19:59:59.999,10908716.7235,23582,7236496,5236014.3884,0,-0.10792583102020623,-0.17951660698262636,1.510543727925999,0.482916049955807,-0.279567456168011,2.1981313275588206,0,0,0.6146165131938593
2024-04-27 20:00:00,0.7252360945789945,0.6890449205377831,0.6916521398613042,0.7598165598296449,0.13256837870506816,2024-04-27 20:59:59.999,11183566.0298,23965,7602649,5538051.8312,0,-0.10396607167572014,-0.13415456428885472,1.550904008499642,0.7036683036470535,-0.07270890514075837,2.2889904166761674,100,0,0.7254270751001198
2024-04-27 21:00:00,0.7596411719650082,0.7904576545178502,0.8219979555792943,0.8859113371712541,-0.672271286139527,2024-04-27 21:59:59.999,5401569.135,16879,3729176,2722509.0937,0,-0.0941656672981499,-0.08341152299180009,1.6990183449648384,0.9121450991187985,0.13813287340322575,2.3325038807151497,0,0,0.7598165598296449
2024-04-27 22:00:00,0.8819703360041851,0.7982586340547775,0.8629637833763771,0.8209534215710315,-0.1019186581103153,2024-04-27 22:59:59.999,9528180.1278,21209,6815211,4980340.772,0,-0.0874340764125384,-0.03834683936928039,1.5156622679135312,1.0412440524097788,0.33489227565526797,2.178665574520267,0,0,0.8859113371712541
2024-04-27 23:00:00,0.8208057539845967,0.8021591238232412,0.922550441990318,0.8897323910300903,-0.3081140288505752,2024-04-27 23:59:59.999,8052720.8918,18034,5632294,4123511.4069,0,-0.07713870211689436,0.008856002979148602,1.604659781872316,1.1538503352630247,0.5167977322720384,2.016398511812347,0,0,0.8209534215710315
2024-04-28 00:00:00,0.8896159087566325,0.9230743066456264,1.0082062637478544,1.0234692760893676,0.06420978335082461,2024-04-28 00:59:59.999,10776811.6285,26559,7360297,5403841.5433,0,-0.05941877905036845,0.06180158917809844,1.773013541512927,1.2751624825000358,0.6887140270386057,1.9072751857852541,0,0,0.8897323910300903
2024-04-28 01:00:00,1.0195906455482526,1.004984591783371,1.0044820975844835,1.0807850839719177,-0.45690610417748256,2024-04-28 01:59:59.999,7015421.0763,20089,5002425,3684084.263,0,-0.04179784996745181,0.11592537889647028,1.8435057925304763,1.37495918344448,0.8479582233000638,1.7688429972435937,0,0,1.0234692760893676
2024-04-28 02:00:00,1.0845780139440648,1.3755311197874582,1.1944145719164145,1.439964146702552,-0.23184834142250513,2024-04-28 02:59:59.999,8728735.9804,25791,6342474,4711020.2709,0,-0.015168468375839078,0.18832154009978594,2.229059938937141,1.5632293010231701,1.0163124766622138,1.8683628314431007,0,0,1.0807850839719177
2024-04-28 03:00:00,1.4400971469329111,1.3950335686297763,1.4960720311494813,1.3711851772434933,-0.36201017569556687,2024-04-28 03:59:59.999,7818432.896,22858,4879975,3646076.5684,0,0.005422280215438008,0.2539732349369667,2.0124999148934877,1.6677293582558181,1.173730273254269,1.7488910924122627,0,0,1.439964146702552
2024-04-28 04:00:00,1.3712869921608752,1.2741183858073912,1.3768987139216038,1.2680167230549093,-0.6832104012639737,2024-04-28 04:59:59.999,5419474.617,18538,2837730,2109575.1857,0,0.023043209298360148,0.3111922516746578,1.6912747295417692,1.693277505464319,1.3052226093222499,1.465676892502832,0,0,1.3711851772434933
2024-04-28 05:00:00,1.2718945463790494,1.1805066313642556,1.3247603876344045,1.2221640767488673,-0.8311672389072563,2024-04-28 05:59:59.999,4322370.9489,15004,2475484,1836166.7074,0,0.04155508423378217,0.36356378458908567,1.5487355300310088,1.6768929503323522,1.406851954480199,1.1394484318884657,0,0,1.2680167230549093
2024-04-28 06:00:00,1.2221983234881322,1.164904672290401,1.257725396693726,1.2068798613135228,-0.08720494032576677,2024-04-28 06:59:59.999,9770321.7844,20116,6244999,4629505.1514,0,0.061452874939777906,0.4130136649610488,1.4991949052027365,1.6386233791975275,1.4798297365572661,0.8264538177109695,100,0,1.2221640767488673
2024-04-28 07:00:00,1.2069071779832372,1.161004182521933,1.2502770643669805,1.1342798379956278,-0.6953847213484232,2024-04-28 07:59:59.999,5306734.7842,14863,3460543,2561531.7338,0,0.07056032143207777,0.45640196638262626,1.258258312577626,1.5634281942729824,1.5218529572680646,0.48830085326297623,0,0,1.2068798613135228
2024-04-28 08:00:00,1.1342742368349776,1.051790469004943,1.0715170885251661,0.9737955759244935,-0.2577802612600605,2024-04-28 08:59:59.999,8468260.949,18575,5617265,4138017.6292,0,0.08748829262971855,0.4889761629388877,0.7574474676460684,1.4291627338995674,1.5262615607090146,0.07739229003466803,0,0,1.1342798379956278
2024-04-28 09:00:00,0.9737172090335634,0.8879698987294538,1.0044820975844835,0.9088376603242709,-0.7390025993554065,2024-04-28 09:59:59.999,4949664.7884,13722,3252433,2388934.7091,0,0.10263437212233757,0.5165845055359365,0.5660955043936646,1.2838394909040747,1.4981728067155768,-0.2776144446154047,0,0,0.9737955759244935
2024-04-28 10:00:00,0.9087298406377513,0.8294625522024908,0.8517912848862648,0.7942060445591743,-0.20739015027729932,2024-04-28 10:59:59.999,8767555.9846,19117,6043054,4417832.554,0,0.11589956592633106,0.5366011659962925,0.2393413944483286,1.1139888746991342,1.4387501413340704,-0.6199114940955557,0,0,0.9088376603242709
2024-04-28 11:00:00,0.7940462493510262,0.6734429614639287,0.7363421338217578,0.6184375670526955,-0.28272632346595694,2024-04-28 11:59:59.999,8180466.8893,17431,5753758,4184258.7,0,0.12569997030391228,0.5458523895930063,-0.21451816048806122,0.9052942306309437,1.345809677497208,-0.9860657023667795,0,0,0.7942060445591743
2024-04-28 12:00:00,0.618198076044717,0.5993336558631113,0.7586871308019826,0.6833954826529139,-0.5440846064032775,2024-04-28 12:59:59.999,6301831.2278,14634,4634660,3370521.1266,0,0.14401385727212127,0.5584292545939079,-0.04809011324217306,0.7534490055784459,1.2384227871178692,-1.1438809562550756,0,0,0.6184375670526955
2024-04-28 13:00:00,0.6831854444405249,0.8333630419709545,0.8219979555792943,0.8515218524417247,-0.22482241144896392,2024-04-28 13:59:59.999,8649293.3612,23127,6191987,4529435.8955,0,0.16688146748647195,0.5800594455203967,0.3556019174025147,0.6842619911032891,1.1374613707134944,-1.0736879709012204,0,0,0.6833954826529139
2024-04-28 14:00:00,0.8475652586181671,0.8060596135917047,0.9076537773368307,0.9241218757596197,-0.5937784668136287,2024-04-28 14:59:59.999,5981398.3219,17693,4068857,2977370.0282,0,0.19192694534028695,0.6049637616208582,0.5181830958956882,0.6469318819274972,1.0485709271439128,-0.9418225828067677,0,0,0.8515218524417247
2024-04-28 15:00:00,0.9201981997664267,0.9698801838671984,0.997033765257742,0.9088376603242709,-0.23776682533085022,2024-04-28 15:59:59.999,8594380.0326,17410,5645425,4148720.0411,0,0.21212171799711596,0.6280235709362642,0.4717119238244748,0.6039894245008711,0.9681162736510546,-0.8496685578102003,100,0,0.9241218757596197
2024-04-28 16:00:00,0.912552627013975,0.9659796940987305,1.0379995930548247,1.0272903299482035,-0.3198780638381636,2024-04-28 16:59:59.999,8006930.4435,18975,5873663,4321786.9221,0,0.2410279612117968,0.6569050427733502,0.745355280852138,0.6043083606638942,0.9038219366595308,-0.6731304745634771,0,0,0.9088376603242709
2024-04-28 17:00:00,1.0234134319244763,0.9698801838671984,1.1236554148123612,1.0846061378307539,-0.8376922488118487,2024-04-28 17:59:59.999,4245832.2913,11848,3160867,2328569.7593,0,0.2729040239348381,0.6879084088891528,0.872531359085019,0.616954871984401,0.8551377647925003,-0.5026023397948746,0,0,1.0272903299482035
2024-04-28 18:00:00,1.0845780139440648,1.1024968359949745,1.1385520794658444,1.1572061611486488,-0.6756397510619815,2024-04-28 18:59:59.999,5438476.5851,14343,3935163,2906014.3554,0,0.3074529242153955,0.721818324681304,1.031552244199993,0.6445063812424608,0.8221843652991402,-0.3307566706454538,0,0,1.0846061378307539
2024-04-28 19:00:00,1.1572109550923244,1.0907953666895838,1.242828732040239,1.1189956225602833,-0.6733504087759458,2024-04-28 19:59:59.999,5465519.2356,14032,3622130,2679684.3003,0,0.3367551433645244,0.7522287725092092,0.8887827294368431,0.644338600005188,0.7957851442437008,-0.2591576955516197,0,0,1.1572061611486488
2024-04-28 20:00:00,1.1189830913300827,1.106397325763438,1.239104565876868,1.23362723832538,-0.8232813894050127,2024-04-28 20:59:59.999,4369548.1078,11978,2997638,2217905.7937,0,0.3659583685300385,0.7879556557904748,1.148587058698255,0.6763629491647587,0.7816327891172297,-0.12537082097517885,0,0,1.1189956225602833
2024-04-28 21:00:00,1.2374894689930316,1.106397325763438,1.183242073426302,1.0731429762542455,-0.9192397499313891,2024-04-28 21:59:59.999,3666143.3825,11533,2100197,1552866.7501,0,0.39407265987582324,0.8131688819766316,0.5637641098544217,0.6362104029040587,0.7615755624043236,-0.18987665609302243,0,0,1.23362723832538
2024-04-28 22:00:00,1.0731096548153936,0.9737806736356621,0.8182737894159235,0.7789218291238298,0.667357806096074,2024-04-28 22:59:59.999,15101885.7555,31244,10350496,7572415.7516,0,0.4117925829423546,0.8206869156385933,-0.2889331833587025,0.49279742603147636,0.7143297301127907,-0.4868896703248616,0,0,1.0731429762542455
2024-04-28 23:00:00,0.7825778902223549,0.6344380637792881,0.48682300087588615,0.4426690895462124,0.5780289486954581,2024-04-28 23:59:59.999,14281488.1203,31452,8040162,5813808.9756,0,0.4198110956149141,0.8088170518155072,-1.0035529533374854,0.25529214522246996,0.6248628666664119,-0.9481194929066846,0,0,0.7789218291238298
2024-04-29 00:00:00,0.4461726891146272,0.5174233707253666,0.5426854933264562,0.6642902133587333,-0.4165520967166831,2024-04-29 00:59:59.999,7181690.5106,20166,5444609,3939339.1189,0,0.44416361558344775,0.8099967434489397,-0.42793321452150423,0.1435372166279267,0.5289766565244822,-1.0182455428039823,0,0,0.4426690895462124
2024-04-29 01:00:00,0.6678942989356299,0.7124478591485692,0.6842038075345586,0.8438797447240525,-0.42562985679494103,2024-04-29 01:59:59.999,7160599.5131,20775,4961919,3613068.2341,0,0.4725748888800602,0.8213276091866326,-0.020854638664564797,0.11675361111726701,0.446440810857671,-0.8724038598834843,0,0,0.6642902133587333
2024-04-29 02:00:00,0.8437424722419433,0.7670547159070642,0.40489134528172055,0.35096379693413693,0.6306417407515253,2024-04-29 02:59:59.999,14655891.653,36869,9110595,6582562.9243,0,0.4934626194221761,0.8042254184984937,-0.9170786703702835,-0.08034528346562753,0.3375325031945808,-1.160501180931352,0,0,0.8438797447240525
2024-04-29 03:00:00,0.3506030297090251,0.2404885971644192,0.09950971988528284,-0.061710019820211515,0.7895422454988795,2024-04-29 03:59:59.999,15590114.2812,36620,9653832,6889261.5191,0,0.5148453198823493,0.7643614946295333,-1.456970162219252,-0.38033444546444617,0.1851420480680132,-1.6355076554654167,0,0,0.35096379693413693
2024-04-29 04:00:00,-0.05843511254696226,0.09226998596278431,0.032474728944600385,0.18283742714532608,-0.37386120407154294,2024-04-29 04:59:59.999,7369830.2397,20469,5356006,3814530.7594,0,0.534545122621121,0.7399467329003662,-0.9427024982753673,-0.5257142322780152,0.03160174589301236,-1.6480687828381722,0,0,-0.061710019820211515
2024-04-29 05:00:00,0.1824004291551591,0.022061170130430477,0.09950971988528284,0.14844794241580095,-0.4883568441123134,2024-04-29 05:59:59.999,6556436.3871,15495,4927935,3505833.7881,0,0.5493942201629013,0.7145367121971784,-0.9891244642960664,-0.646685958464997,-0.11754836539664296,-1.600109580806323,100,0,0.18283742714532608
2024-04-29 06:00:00,0.1479953517691454,0.006459211056575998,-0.3213210565756617,-0.29097325135040464,1.2083310472300075,2024-04-29 06:59:59.999,18265085.0264,38861,12417721,8727725.0523,0,0.5506811419498602,0.6651719884272016,-1.5196971353109205,-0.8900111347344027,-0.28980479293532385,-1.8525269626786838,0,0,0.14844794241580095
2024-04-29 07:00:00,-0.29162508149663613,-0.3133809499574755,-0.17607857620418857,-0.24512060504436683,-0.03918398300513192,2024-04-29 07:59:59.999,9598786.8587,23991,6499635,4567622.4046,0,0.5549378832451741,0.6203467369915553,-1.420318664943561,-1.0552676741321674,-0.4635621378750319,-1.8689232431022202,0,0,-0.29097325135040464
2024-04-29 08:00:00,-0.24575164498194696,-0.3484853578736524,-0.3027002257588078,-0.2833311436327324,-0.03881830730859519,2024-04-29 08:59:59.999,9569742.9993,22454,6870247,4812658.8431,0,0.5586006606388104,0.5751096712084325,-1.4654386648310653,-1.1871252478448224,-0.6312541418460006,-1.802664412789667,100,0,-0.24512060504436683
2024-04-29 09:00:00,-0.2878022951204124,-0.28607752157822586,-0.22449273632801295,-0.2298363896090181,-0.2052751993884501,2024-04-29 09:59:59.999,8440034.8359,19637,5662798,3976494.5421,0,0.5671141432294327,0.5346841422879687,-1.3372838690698317,-1.258968323618448,-0.781037485589871,-1.607027121295552,0,0,-0.2833311436327324
2024-04-29 10:00:00,-0.2342832858532715,-0.2938785011151574,-0.2356652348181253,-0.3291837899387701,-0.35381064421961367,2024-04-29 10:59:59.999,7413204.1882,17984,5270801,3704301.0159,0,0.5723608243608612,0.4902027931302615,-1.4680800402660437,-1.3368803802873224,-0.9178142315510324,-1.4649408049829427,0,0,-0.2298363896090181
2024-04-29 11:00:00,-0.3298529452588778,-0.43429613277986073,-0.39952854600646065,-0.43235224412735407,-0.2319831811745061,2024-04-29 11:59:59.999,8210897.4343,20090,5651637,3950198.6219,0,0.574142716065872,0.4416077087748322,-1.60151895955658,-1.4200071401122756,-1.0453201782401396,-1.363664995594037,0,0,-0.3291837899387701
2024-04-29 12:00:00,-0.4368909637931554,-0.42259466347446983,-0.42932187531342697,-0.27951008977389624,0.25669357990974195,2024-04-29 12:59:59.999,11593165.1371,25592,8149464,5697224.2381,0,0.5853290362140214,0.4035969833817647,-1.203677208970797,-1.4159769313187909,-1.1464481479929673,-1.0755074283909158,0,0,-0.43235224412735407
2024-04-29 13:00:00,-0.27633393599173695,-0.37188829648443844,-0.39952854600646065,-0.3597522208094634,1.156879718064019,2024-04-29 13:59:59.999,17803492.6286,36291,13398231,9358805.0074,0,0.5920606270996329,0.3625205732463805,-1.3214650725883466,-1.425916383634179,-1.22951289030579,-0.8781816180180323,0,0,-0.27951008977389624
2024-04-29 14:00:00,-0.36425802264489576,0.018160680361966858,-0.3101485580855493,0.09877424225092281,1.080530779986364,2024-04-29 14:59:59.999,17506176.0558,39466,11899477,8426087.6094,0,0.6066127426905908,0.3490910108635445,-0.2911420442738718,-1.2566631275462985,-1.2591429799861813,-0.2944522613618827,0,0,-0.3597522208094634
2024-04-29 15:00:00,0.09829912887822825,0.02986214966736205,0.18888970780619002,0.1217005654039438,-0.3248041150331693,2024-04-29 15:59:59.999,7712855.7195,24410,5363573,3818455.7037,0,0.6185910147076363,0.33748989839288673,-0.2465056457562273,-1.1025822277990136,-1.2493261526951722,0.13647265966602787,100,0,0.09877424225092281
2024-04-29 16:00:00,0.12505863351179872,-0.0013417684803512429,-0.32504522273903663,-0.4438154057038667,1.0484228353487948,2024-04-29 16:59:59.999,17171220.5477,35502,9761673,6862923.9828,0,0.6152252192648333,0.2942326548040621,-1.1064682331572677,-1.169688712625254,-1.2560719676459589,-0.044460499324164744,0,0,0.1217005654039438
2024-04-29 17:00:00,-0.44453653654560293,-0.4615995611591104,-0.2952518934320662,-0.378857490103644,-0.3725687453233687,2024-04-29 17:59:59.999,7249462.4912,20809,5326138,3726203.427,0,0.6155222012156721,0.2563602081953333,-0.9728639571668728,-1.1869565144168979,-1.265225297049211,-0.07076060222078363,0,0,-0.4438154057038667
